latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.23901,76.00407,342.39,0.51,0.66,2026-01-01,0722,N20,VIIRS,n,2,299.07,8.19,D,0
19.19465,75.58613,339.63,0.54,0.68,2026-01-01,0722,N20,VIIRS,n,2,298.97,4.35,D,0
21.07794,85.03841,339.23,0.42,0.38,2026-01-01,0722,N20,VIIRS,n,2,305.29,10.31,D,2
21.08136,85.03777,335.41,0.42,0.38,2026-01-01,0722,N20,VIIRS,n,2,300.42,4.26,D,2
20.48216,81.55225,338.26,0.42,0.46,2026-01-01,0722,N20,VIIRS,n,2,299.83,4.57,D,0
20.48141,81.54824,338.72,0.42,0.46,2026-01-01,0722,N20,VIIRS,n,2,303.12,4.57,D,0
22.54107,95.71754,343.05,0.32,0.54,2026-01-01,0722,N20,VIIRS,n,2,300.23,3.03,D,0
22.53453,95.65429,341.09,0.63,0.54,2026-01-01,0722,N20,VIIRS,n,2,299.31,7.0,D,0
21.91982,90.35156,329.29,0.46,0.39,2026-01-01,0722,N20,VIIRS,n,2,299.72,2.34,D,0
22.52847,95.64049,339.83,0.63,0.54,2026-01-01,0722,N20,VIIRS,n,2,299.42,11.78,D,0
22.54075,95.71558,337.36,0.32,0.54,2026-01-01,0722,N20,VIIRS,n,2,300.3,2.34,D,0
22.53465,95.65221,338.86,0.63,0.54,2026-01-01,0722,N20,VIIRS,n,2,299.45,5.6,D,0
22.51231,95.42235,331.39,0.61,0.53,2026-01-01,0722,N20,VIIRS,n,2,299.82,4.76,D,0
20.53256,81.44575,333.45,0.43,0.46,2026-01-01,0722,N20,VIIRS,n,2,300.55,2.2,D,0
20.97909,83.75003,333.0,0.47,0.4,2026-01-01,0722,N20,VIIRS,n,2,298.98,2.54,D,0
21.57211,87.18349,333.15,0.38,0.36,2026-01-01,0722,N20,VIIRS,n,2,299.64,4.47,D,0
21.83366,87.24667,328.1,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.55,1.9,D,0
21.22705,83.70071,331.69,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.11,2.61,D,0
21.23928,83.79083,329.27,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.4,2.6,D,0
21.24711,83.83516,328.05,0.47,0.39,2026-01-01,0723,N20,VIIRS,n,2,301.99,2.26,D,0
21.22945,83.69838,333.32,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.79,2.86,D,0
21.23761,83.78941,330.18,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.87,2.56,D,0
21.25898,83.93605,336.0,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,301.25,3.35,D,0
21.25541,83.93677,336.44,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,301.16,5.84,D,0
21.78967,87.27318,333.39,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.49,2.36,D,0
22.83027,95.37525,335.71,0.61,0.53,2026-01-01,0723,N20,VIIRS,n,2,301.37,4.2,D,0
21.18188,83.55302,331.46,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.28,2.63,D,0
21.78197,87.26696,330.6,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.92,2.0,D,0
22.55029,93.02263,330.0,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,298.47,3.83,D,0
22.5508,93.02696,344.44,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,298.25,3.83,D,0
22.54187,93.02358,353.11,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,300.92,7.83,D,0
22.5424,93.02815,340.14,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,297.31,7.83,D,0
21.21698,83.88512,327.94,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,299.88,2.28,D,0
22.53824,93.02907,334.52,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,292.14,8.28,D,0
22.53769,93.02438,367.0,0.43,0.46,2026-01-01,0723,N20,VIIRS,h,2,304.27,8.28,D,0
22.5335,93.02502,346.52,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,296.52,8.28,D,0
19.66863,76.07374,367.0,0.49,0.65,2026-01-01,0723,N20,VIIRS,h,2,299.02,11.93,D,0
20.87972,82.04226,331.54,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,303.41,3.28,D,0
20.88041,82.04596,330.14,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,300.8,2.25,D,0
21.02227,82.82374,338.46,0.53,0.42,2026-01-01,0723,N20,VIIRS,n,2,302.56,4.91,D,0
21.81942,87.67332,335.17,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.56,2.8,D,0
21.13414,83.58139,336.2,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.4,4.8,D,0
20.7633,81.59991,329.85,0.42,0.45,2026-01-01,0723,N20,VIIRS,l,2,301.27,4.84,D,0
20.90631,82.40644,332.29,0.56,0.43,2026-01-01,0723,N20,VIIRS,n,2,300.98,3.21,D,0
20.73518,81.51951,340.62,0.42,0.45,2026-01-01,0723,N20,VIIRS,n,2,302.5,4.16,D,0
20.80574,81.98563,340.92,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.09,4.54,D,0
21.08365,83.57168,331.11,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.22,3.05,D,0
20.83389,82.23048,348.77,0.57,0.43,2026-01-01,0723,N20,VIIRS,n,2,304.63,10.3,D,0
21.85035,88.48386,327.26,0.4,0.37,2026-01-01,0723,N20,VIIRS,n,2,298.51,1.7,D,0
21.07325,83.66331,332.29,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.51,3.13,D,0
22.62598,95.34223,339.47,0.6,0.53,2026-01-01,0723,N20,VIIRS,n,2,301.25,5.64,D,0
21.00759,83.61037,331.0,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.68,3.54,D,0
19.35552,75.56181,336.36,0.54,0.68,2026-01-01,0723,N20,VIIRS,n,2,299.19,4.97,D,0
23.67469,88.06621,332.34,0.4,0.37,2026-01-01,0723,N20,VIIRS,n,2,298.1,2.12,D,0
23.55807,87.24055,337.0,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.34,3.89,D,2
23.55458,87.14888,347.18,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,304.09,10.99,D,0
23.559,87.15579,339.4,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.74,5.56,D,0
23.55788,87.1483,328.5,0.39,0.36,2026-01-01,0723,N20,VIIRS,l,2,300.88,4.56,D,0
23.66053,87.8008,331.77,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.44,2.5,D,0
23.71254,88.13934,337.38,0.4,0.37,2026-01-01,0723,N20,VIIRS,n,2,297.65,3.21,D,0
23.67716,87.79796,333.24,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.38,3.13,D,0
21.80831,82.64152,334.11,0.52,0.42,2026-01-01,0723,N20,VIIRS,n,2,302.19,2.91,D,0
21.81082,82.69778,332.04,0.52,0.42,2026-01-01,0723,N20,VIIRS,n,2,301.45,2.05,D,0
21.91278,83.25833,328.23,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.96,1.55,D,0
21.8094,82.64394,330.26,0.53,0.42,2026-01-01,0723,N20,VIIRS,l,2,300.98,3.19,D,0
21.81158,82.70031,330.95,0.52,0.42,2026-01-01,0723,N20,VIIRS,n,2,302.35,2.64,D,0
21.92193,83.35056,341.74,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,305.63,4.73,D,2
22.49433,86.87944,342.83,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.21,2.62,D,0
21.80996,82.75708,334.1,0.52,0.41,2026-01-01,0723,N20,VIIRS,n,2,303.61,3.63,D,0
21.755,82.60319,334.31,0.53,0.42,2026-01-01,0723,N20,VIIRS,n,2,305.59,3.89,D,0
21.59836,81.85934,331.08,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.62,1.82,D,0
21.31883,80.42304,339.59,0.48,0.48,2026-01-01,0723,N20,VIIRS,n,2,300.52,7.91,D,0
21.71196,82.49656,341.61,0.54,0.42,2026-01-01,0723,N20,VIIRS,n,2,303.49,7.53,D,0
21.8192,83.15454,329.63,0.49,0.41,2026-01-01,0723,N20,VIIRS,l,2,302.89,3.68,D,0
21.82857,83.24955,331.7,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.52,2.75,D,0
21.75725,82.87454,332.69,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.14,8.48,D,0
22.61432,88.14182,332.47,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,296.93,1.47,D,0
22.6088,88.12717,341.79,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.34,6.72,D,0
22.60546,88.12772,335.56,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,298.98,3.6,D,0
21.61969,82.19197,336.18,0.56,0.43,2026-01-01,0723,N20,VIIRS,n,2,300.85,4.63,D,0
21.72218,82.83113,339.75,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.98,7.87,D,0
21.61967,82.19382,336.14,0.56,0.43,2026-01-01,0723,N20,VIIRS,n,2,301.1,2.66,D,0
21.72576,82.8327,329.65,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.44,3.64,D,0
21.72201,82.83347,334.52,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.61,3.64,D,0
21.81798,83.40261,331.37,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.23,1.63,D,0
21.78286,83.26622,333.89,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,302.49,5.78,D,0
21.65153,82.5482,344.23,0.53,0.42,2026-01-01,0723,N20,VIIRS,n,2,304.06,9.62,D,0
21.9359,84.17544,335.1,0.44,0.39,2026-01-01,0723,N20,VIIRS,n,2,301.88,4.69,D,0
21.95515,84.28916,330.75,0.44,0.38,2026-01-01,0723,N20,VIIRS,n,2,299.39,2.8,D,0
21.64772,82.54901,346.55,0.53,0.42,2026-01-01,0723,N20,VIIRS,n,2,304.62,9.62,D,0
21.95166,84.28983,328.18,0.44,0.38,2026-01-01,0723,N20,VIIRS,n,2,299.49,2.8,D,0
21.69317,82.82423,344.83,0.52,0.41,2026-01-01,0723,N20,VIIRS,n,2,305.32,5.86,D,0
21.67597,82.77164,347.55,0.52,0.41,2026-01-01,0723,N20,VIIRS,n,2,306.81,16.38,D,0
19.61357,73.0601,340.12,0.77,0.77,2026-01-01,0723,N20,VIIRS,n,2,292.85,6.07,D,0
23.49518,96.15396,335.69,0.35,0.57,2026-01-01,0723,N20,VIIRS,n,2,297.94,2.03,D,0
21.69743,82.99947,336.84,0.5,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.55,3.52,D,0
22.33617,86.88833,330.11,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.44,1.55,D,0
21.12969,80.0674,330.68,0.51,0.49,2026-01-01,0723,N20,VIIRS,n,2,299.8,1.82,D,0
21.21517,80.59036,347.59,0.47,0.48,2026-01-01,0723,N20,VIIRS,n,2,299.2,7.25,D,0
21.43778,81.74167,341.5,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.85,5.36,D,0
22.37864,87.27953,333.11,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,303.74,4.86,D,2
21.40331,81.62634,338.91,0.4,0.45,2026-01-01,0723,N20,VIIRS,n,2,301.83,3.29,D,0
21.43008,81.76687,344.78,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,306.06,10.63,D,0
21.41022,81.68449,350.78,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.97,7.65,D,0
22.40537,87.54906,329.85,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.72,2.11,D,0
21.84241,84.07495,331.74,0.45,0.39,2026-01-01,0723,N20,VIIRS,n,2,300.44,10.79,D,0
22.36496,87.30091,337.05,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,308.75,6.46,D,2
22.41806,87.6577,331.94,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.41,2.9,D,0
22.41476,87.65826,327.99,0.39,0.36,2026-01-01,0723,N20,VIIRS,l,2,300.9,2.62,D,0
22.41145,87.65883,331.85,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.98,2.62,D,0
22.40584,87.64469,332.19,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.04,3.24,D,0
22.37866,87.48525,331.4,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,298.75,2.33,D,0
21.40974,81.68453,347.84,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.75,7.78,D,0
21.80931,83.96471,331.37,0.45,0.39,2026-01-01,0723,N20,VIIRS,n,2,300.03,2.08,D,0
21.81005,83.96904,330.1,0.45,0.39,2026-01-01,0723,N20,VIIRS,n,2,300.68,3.43,D,0
22.36157,87.46153,341.55,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.38,4.54,D,0
21.63236,83.03059,340.52,0.5,0.41,2026-01-01,0723,N20,VIIRS,n,2,302.34,4.79,D,0
22.35332,87.45154,334.49,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.72,4.65,D,0
21.62865,83.03135,345.0,0.5,0.41,2026-01-01,0723,N20,VIIRS,n,2,306.24,8.32,D,0
22.34891,87.44469,333.92,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.98,2.63,D,0
22.37831,87.64176,334.39,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.31,2.76,D,0
22.375,87.64233,332.67,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.56,2.76,D,0
21.86296,84.43127,349.39,0.43,0.38,2026-01-01,0723,N20,VIIRS,n,2,302.44,13.97,D,0
22.27637,87.00919,329.76,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,298.45,1.32,D,0
22.26246,86.96233,328.35,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.71,1.78,D,0
22.24731,86.88533,335.58,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.93,2.33,D,0
21.68881,83.50254,334.95,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.42,6.02,D,0
21.8357,84.35494,327.05,0.44,0.38,2026-01-01,0723,N20,VIIRS,n,2,299.64,2.3,D,0
22.32913,87.4481,332.48,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.03,3.92,D,0
21.7443,83.84257,333.77,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,302.51,3.02,D,0
21.83222,84.35561,329.66,0.44,0.38,2026-01-01,0723,N20,VIIRS,n,2,300.1,2.3,D,0
21.59611,83.04305,330.83,0.5,0.41,2026-01-01,0723,N20,VIIRS,n,2,301.67,2.1,D,0
22.31761,87.46151,332.86,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.14,4.02,D,0
21.35068,81.74847,336.78,0.4,0.44,2026-01-01,0723,N20,VIIRS,n,2,301.67,4.64,D,0
21.58497,83.04534,331.01,0.5,0.41,2026-01-01,0723,N20,VIIRS,l,2,302.28,1.95,D,0
22.32706,87.57037,328.42,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.14,2.19,D,0
21.62399,83.30627,329.21,0.49,0.4,2026-01-01,0723,N20,VIIRS,l,2,301.93,1.16,D,0
21.89999,84.92704,332.76,0.42,0.37,2026-01-01,0723,N20,VIIRS,n,2,299.88,1.86,D,0
21.60718,83.27594,330.02,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.29,2.71,D,0
21.60402,83.30069,329.86,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,303.46,2.41,D,0
21.92499,85.22443,330.52,0.41,0.37,2026-01-01,0723,N20,VIIRS,l,2,304.26,1.94,D,2
22.23699,87.21715,332.83,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.25,2.71,D,0
21.59102,83.33075,332.64,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.24,3.29,D,0
22.24559,87.39081,328.85,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.54,2.49,D,2
22.22573,87.34866,333.67,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.67,3.64,D,0
22.23909,87.43755,345.2,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.11,6.17,D,0
21.31561,81.96964,337.44,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,301.67,2.04,D,0
21.33593,82.08001,346.11,0.57,0.43,2026-01-01,0723,N20,VIIRS,n,2,305.35,10.59,D,0
22.22702,87.44724,336.01,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.03,2.13,D,0
21.2954,82.01578,334.46,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.73,2.96,D,0
22.19614,87.37657,333.07,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.68,2.71,D,0
21.28941,82.00565,334.35,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,303.92,2.31,D,0
21.12028,81.15755,332.25,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,302.21,3.02,D,0
22.1891,87.44238,327.87,0.39,0.36,2026-01-01,0723,N20,VIIRS,l,2,301.84,4.51,D,0
22.18966,87.44608,336.14,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.66,4.51,D,0
22.14864,87.24064,332.16,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.05,2.24,D,0
22.16646,87.35894,334.36,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.83,3.19,D,0
21.09843,81.17932,334.48,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,299.5,3.03,D,0
21.10461,81.23347,341.53,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,300.76,5.06,D,0
21.09766,81.1788,333.12,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,300.4,2.77,D,0
21.10348,81.23309,339.83,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,301.24,5.97,D,0
21.06642,81.15121,337.99,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,302.21,2.53,D,0
21.62555,84.3384,330.76,0.44,0.38,2026-01-01,0723,N20,VIIRS,n,2,299.92,2.43,D,0
21.0046,80.94138,334.58,0.45,0.47,2026-01-01,0723,N20,VIIRS,n,2,300.67,2.33,D,0
22.00213,86.7057,340.01,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.5,5.45,D,0
22.0027,86.70939,332.99,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,299.98,1.73,D,0
21.11485,81.56741,331.78,0.41,0.45,2026-01-01,0723,N20,VIIRS,n,2,303.52,2.96,D,0
21.11559,81.57131,330.77,0.41,0.45,2026-01-01,0723,N20,VIIRS,n,2,300.84,2.53,D,0
21.33699,82.7732,330.06,0.53,0.42,2026-01-01,0723,N20,VIIRS,n,2,299.6,3.61,D,0
20.99025,80.93563,334.08,0.45,0.47,2026-01-01,0723,N20,VIIRS,n,2,301.99,2.72,D,0
21.39525,83.11987,333.12,0.5,0.41,2026-01-01,0723,N20,VIIRS,n,2,300.57,4.21,D,0
22.09085,87.37609,332.69,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.02,3.22,D,0
21.36692,83.0261,332.04,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,303.52,5.78,D,0
21.3249,82.8578,332.92,0.52,0.42,2026-01-01,0723,N20,VIIRS,n,2,301.31,5.05,D,0
21.05344,81.44549,332.29,0.42,0.45,2026-01-01,0723,N20,VIIRS,n,2,302.99,3.33,D,0
21.46389,83.80465,331.14,0.47,0.39,2026-01-01,0723,N20,VIIRS,n,2,299.47,3.52,D,0
21.45097,83.71806,327.73,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,300.36,2.64,D,0
21.46184,83.80332,331.28,0.47,0.39,2026-01-01,0723,N20,VIIRS,n,2,299.66,2.77,D,0
21.14512,82.0968,333.77,0.38,0.44,2026-01-01,0723,N20,VIIRS,l,2,305.93,4.02,D,0
20.91922,80.90485,339.41,0.46,0.47,2026-01-01,0723,N20,VIIRS,n,2,301.13,5.28,D,0
21.14648,82.1267,335.92,0.38,0.43,2026-01-01,0723,N20,VIIRS,n,2,302.95,3.56,D,0
21.99658,87.24837,327.64,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,301.0,2.71,D,0
21.28362,82.95487,333.74,0.51,0.41,2026-01-01,0723,N20,VIIRS,n,2,301.29,4.16,D,0
21.0903,81.93255,334.0,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,300.31,2.95,D,0
21.10746,82.04787,340.78,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,304.92,4.38,D,0
20.94887,81.22268,335.15,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,301.45,2.03,D,0
21.41604,83.81695,335.11,0.47,0.39,2026-01-01,0723,N20,VIIRS,n,2,300.3,3.61,D,0
19.63984,75.04012,331.28,0.58,0.69,2026-01-01,0723,N20,VIIRS,n,2,297.63,5.6,D,0
20.91034,81.06636,332.01,0.45,0.47,2026-01-01,0723,N20,VIIRS,n,2,299.58,1.57,D,0
21.96696,87.25352,338.24,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.6,3.44,D,0
21.96312,87.2504,328.2,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,299.95,1.75,D,0
23.0107,95.69982,339.38,0.32,0.55,2026-01-01,0723,N20,VIIRS,n,2,297.84,3.54,D,0
20.88345,81.06344,354.93,0.45,0.47,2026-01-01,0723,N20,VIIRS,n,2,302.77,10.17,D,0
22.99558,95.70148,353.24,0.32,0.55,2026-01-01,0723,N20,VIIRS,n,2,300.69,4.98,D,0
21.9779,87.55109,327.65,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.76,1.99,D,0
22.05583,88.12685,345.83,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,304.57,7.91,D,2
21.90406,87.12826,332.25,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,301.22,1.85,D,0
21.38228,83.95411,337.81,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,298.94,2.94,D,0
21.34197,83.76134,336.25,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,302.92,4.89,D,0
21.8819,87.23071,331.84,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,302.66,6.79,D,0
20.84337,81.14989,331.99,0.44,0.46,2026-01-01,0723,N20,VIIRS,n,2,300.04,3.1,D,0
21.25718,83.44496,328.53,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,298.48,1.86,D,0
21.34836,83.99242,328.64,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,300.01,2.0,D,0
21.90884,87.52143,334.08,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.93,2.5,D,0
21.3083,83.90977,327.82,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,298.5,2.49,D,0
21.84061,87.18119,337.14,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.31,3.06,D,0
21.85241,87.28124,327.96,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.79,2.66,D,0
20.96121,82.02536,354.87,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,303.47,20.08,D,0
20.9619,82.02905,355.62,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,302.03,19.08,D,0
21.24087,83.56686,335.57,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.46,3.27,D,0
21.84911,87.28181,332.2,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,302.14,2.92,D,0
20.95724,82.02618,351.73,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,305.02,20.08,D,0
20.95793,82.02987,348.77,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,313.24,19.08,D,0
20.95862,82.03356,341.11,0.39,0.44,2026-01-01,0723,N20,VIIRS,n,2,303.01,19.08,D,0
22.04891,88.66698,328.92,0.4,0.37,2026-01-01,0723,N20,VIIRS,n,2,298.65,1.8,D,0
21.26537,83.74873,334.41,0.47,0.4,2026-01-01,0723,N20,VIIRS,n,2,301.17,3.26,D,0
21.30166,83.9565,328.53,0.46,0.39,2026-01-01,0723,N20,VIIRS,n,2,298.95,3.17,D,0
21.86761,87.4944,333.02,0.38,0.36,2026-01-01,0723,N20,VIIRS,n,2,300.64,2.73,D,0
24.14206,82.63699,336.31,0.49,0.4,2026-01-01,0723,N20,VIIRS,n,2,299.54,4.07,D,2
24.13766,82.69659,327.41,0.48,0.4,2026-01-01,0723,N20,VIIRS,n,2,297.58,2.78,D,0
25.34447,91.57468,344.25,0.38,0.43,2026-01-01,0723,N20,VIIRS,n,2,294.01,4.08,D,0
25.40873,92.36816,325.57,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,298.81,1.8,D,0
24.82649,87.80057,326.99,0.4,0.37,2026-01-01,0723,N20,VIIRS,n,2,297.84,1.3,D,0
25.39417,92.36065,329.21,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,295.28,2.37,D,0
23.04848,77.90894,367.0,0.32,0.55,2026-01-01,0723,N20,VIIRS,h,2,294.82,8.73,D,0
25.34874,92.37214,336.74,0.43,0.46,2026-01-01,0723,N20,VIIRS,n,2,295.3,2.61,D,0
25.28441,92.30402,327.66,0.42,0.45,2026-01-01,0723,N20,VIIRS,n,2,298.97,2.46,D,0
23.31654,79.87639,338.24,0.48,0.48,2026-01-01,0723,N20,VIIRS,n,2,295.8,4.88,D,0
25.29003,92.77175,338.75,0.45,0.47,2026-01-01,0723,N20,VIIRS,n,2,295.35,8.91,D,0
25.66104,96.66701,347.62,0.4,0.6,2026-01-01,0723,N20,VIIRS,n,2,299.07,3.9,D,0
25.66138,96.67101,325.71,0.4,0.6,2026-01-01,0723,N20,VIIRS,n,2,296.4,3.9,D,0
23.79374,86.35321,329.1,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,303.76,3.0,D,2
23.79703,86.35262,329.5,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,300.28,2.7,D,2
23.77833,86.20983,341.97,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,304.91,5.23,D,2
23.78162,86.20924,332.67,0.39,0.36,2026-01-01,0723,N20,VIIRS,l,2,306.27,3.04,D,2
23.80401,86.33212,334.33,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,304.48,3.32,D,2
23.80343,86.32838,332.22,0.38,0.36,2026-01-01,0723,N20,VIIRS,l,2,306.65,3.32,D,2
23.16232,82.33759,327.9,0.52,0.42,2026-01-01,0723,N20,VIIRS,l,2,299.78,4.68,D,2
23.16698,82.34184,329.23,0.52,0.42,2026-01-01,0723,N20,VIIRS,l,2,300.01,4.68,D,2
23.16203,82.33544,326.4,0.52,0.42,2026-01-01,0723,N20,VIIRS,l,2,298.78,3.5,D,2
23.16671,82.33964,326.26,0.52,0.41,2026-01-01,0723,N20,VIIRS,l,2,300.19,7.78,D,2
24.04706,87.63659,330.86,0.39,0.36,2026-01-01,0723,N20,VIIRS,n,2,298.55,2.1,D,0
24.43348,89.93515,326.09,0.46,0.39,2026-01-01,0723,N20,VIIRS,l,2,296.39,1.96,D,0
21.64376,74.42865,342.88,0.57,0.69,2026-01-01,0723,N20,VIIRS,n,2,294.2,5.76,D,0
